339, 2627
340, 2599
341, 2599
342, 2590
343, 2635
344, 2629
345, 2631
346, 2599
347, 2648
348, 2609
349, 2601
350, 2607
351, 2607
352, 2591
353, 2614
354, 2570
355, 2610
356, 2586
357, 2635
358, 2611
359, 2631
360, 2614
361, 2606
362, 2627
363, 2599
364, 2610
365, 2603
366, 2588
367, 2643
368, 2635
369, 2597
370, 2624
371, 2626
372, 2648
373, 2626
374, 2649
375, 2648
376, 2623
377, 2636
378, 2634
379, 2609
380, 2610
381, 2641
382, 2625
383, 2601
384, 2693
385, 7221
386, 2630
387, 2637
388, 2597
389, 2602
390, 2614
391, 2649
392, 2608
393, 2603
394, 2635
395, 2542
396, 2573
397, 2587
398, 2623
399, 2602
400, 2623
401, 2594
402, 2584
403, 2573
404, 2615
405, 2620
406, 2630
407, 2630
408, 2655
409, 2613
410, 2576
411, 2638
412, 2638
413, 2603
414, 2606
415, 2628
416, 2613
417, 2628
418, 2640
419, 2618
420, 2604
421, 2622
422, 2612
423, 2625
424, 2609
425, 2589
426, 2651
427, 2632
428, 2602
429, 2619
430, 2576
431, 2611
432, 2629
433, 2637
434, 2625
435, 2603
436, 2627
437, 2688
438, 2615
439, 2599
440, 2595
441, 2609
442, 2644
443, 2649
444, 2627
445, 2593
446, 2652
447, 2605
448, 2681
449, 3012
450, 2616
451, 2602
452, 2600
453, 2621
454, 2620
455, 2611
456, 2619
457, 2642
458, 2565
459, 2645
460, 2602
461, 2589
462, 2604
463, 2628
464, 2585
465, 2612
466, 2626
467, 2597
468, 2575
469, 2617
470, 2606
471, 2605
472, 2627
473, 2603
474, 2608
475, 2609
476, 2600
477, 2611
478, 2590
479, 2588
480, 2616
481, 2566
482, 2605
483, 2604
484, 2620
485, 2608
486, 2667
487, 2619
488, 2623
489, 2616
490, 2621
491, 2639
492, 2588
493, 2637
494, 2607
495, 2616
496, 2627
497, 2614
498, 2607
499, 2627
500, 2624
501, 2674
502, 2649
503, 2583
504, 2613
505, 2611
506, 2626
507, 2584
508, 2660
509, 2616
510, 2644
511, 2670
512, 2643
513, 3001
514, 2600
515, 2586
516, 2608
517, 2632
518, 2606
519, 2600
520, 2635
521, 2594
522, 2601
523, 2616
524, 2603
525, 2599
526, 2592
527, 2615
528, 2632
529, 2640
530, 2645
531, 2599
532, 2627
533, 2611
534, 2654
535, 2614
536, 2597
537, 2649
538, 2618
539, 2627
540, 2609
541, 2621
542, 2605
543, 2619
544, 2632
545, 2635
546, 2610
547, 2602
548, 2637
549, 2630
550, 2604
551, 2626
552, 2629
553, 2614
554, 2610
555, 2633
556, 2605
557, 2602
558, 2624
559, 2615
560, 2616
561, 2620
562, 2634
563, 2596
564, 2643
565, 2683
566, 2569
567, 2629
568, 2606
569, 2632
570, 2587
571, 2628
572, 2626
573, 2553
574, 2597
575, 2629
576, 2695
577, 2917
578, 2623
579, 2580
580, 2627
581, 2615
582, 2650
583, 2603
584, 2620
585, 2623
586, 2575
587, 2602
588, 2621
589, 2635
590, 2611
591, 2610
592, 2605
593, 2631
594, 2594
595, 2597
596, 2635
597, 2642
598, 2613
599, 2607
600, 2603
601, 2644
602, 2650
603, 2605
604, 2618
605, 2605
606, 2609
607, 2621
608, 2591
609, 2599
610, 2593
611, 2604
612, 2625
613, 2603
614, 2611
615, 2636
616, 2623
617, 2612
618, 2624
619, 2585
620, 2623
621, 2621
622, 2644
623, 2602
624, 2619
625, 2615
626, 2616
627, 2634
628, 2605
629, 2682
630, 2645
631, 2626
632, 2628
633, 2632
634, 2595
635, 2604
636, 2603
637, 2627
638, 2615
639, 2595
640, 2675
641, 2981
642, 2667
643, 2598
644, 2642
645, 2621
646, 2596
647, 2597
648, 2637
649, 2609
650, 2612
651, 2544
652, 2576
653, 2618
654, 2602
655, 2623
656, 2611
657, 2582
658, 2603
659, 2619
660, 2610
661, 2618
662, 2610
663, 2601
664, 2616
665, 2575
666, 2608
667, 2577
668, 2631
669, 2608
670, 2608
671, 2600
672, 2622
673, 2606
674, 2579
675, 2629
676, 2611
677, 2622
678, 2624
679, 2601
680, 2630
681, 2622
682, 2626
683, 2646
684, 2589
685, 2613
686, 2618
687, 2598
688, 2590
689, 2613
690, 2623
691, 2575
692, 2618
693, 2659
694, 2648
695, 2644
696, 2638
697, 2602
698, 2600
699, 2623
700, 2603
701, 2618
702, 2610
703, 2625
704, 2690
705, 3025
706, 2580
707, 2605
708, 2588
709, 2621
710, 2615
711, 2640
712, 2617
713, 2615
714, 2621
715, 2734
716, 2702
717, 2610
718, 2675
719, 2593
720, 2593
721, 2634
722, 2630
723, 2615
724, 2596
725, 2623
726, 2625
727, 2616
728, 2600
729, 2616
730, 2636
731, 2623
732, 2624
733, 2625
734, 2616
735, 2594
736, 2575
737, 2546
738, 2604
739, 2629
740, 2709
741, 2686
742, 2609
743, 2639
744, 2604
745, 2642
746, 2644
747, 2603
748, 2634
749, 2616
750, 2624
751, 2621
752, 2618
753, 2627
754, 2603
755, 2616
756, 2687
757, 2700
758, 2613
759, 2605
760, 2647
761, 2644
762, 2621
763, 2622
764, 2648
765, 2636
766, 2630
767, 2628
768, 2646
769, 2991
770, 2615
771, 2631
772, 2588
773, 2601
774, 2628
775, 2750
776, 2626
777, 2692
778, 2680
779, 2623
780, 2616
781, 2631
782, 2617
783, 2600
784, 2605
785, 2597
786, 2609
787, 2627
788, 2628
789, 2607
790, 2620
791, 2622
792, 2602
793, 2638
794, 2628
795, 2596
796, 2628
797, 2593
798, 2602
799, 2619
800, 2605
801, 2626
802, 2593
803, 2624
804, 2583
805, 2618
806, 2620
807, 2615
808, 2605
809, 2633
810, 2626
811, 2617
812, 2618
813, 2617
814, 2635
815, 2616
816, 2622
817, 2592
818, 2648
819, 2616
820, 2609
821, 2673
822, 2586
823, 2603
824, 2627
825, 2587
826, 2640
827, 2614
828, 2611
829, 2587
830, 2620
831, 2595
832, 2720
833, 3120
834, 2627
835, 2626
836, 2605
837, 2626
838, 2605
839, 2596
840, 2611
841, 2599
842, 2628
843, 2623
844, 2595
845, 2594
846, 2615
847, 2629
848, 2635
849, 2612
850, 2613
851, 2603
852, 2658
853, 2618
854, 2616
855, 2635
856, 2608
857, 2599
858, 2605
859, 2628
860, 2607
861, 2630
862, 2619
863, 2601
864, 2606
865, 2609
866, 2632
867, 2621
868, 2624
869, 2601
870, 2649
871, 2646
872, 2641
873, 2642
874, 2610
875, 2562
876, 2625
877, 2644
878, 2610
879, 2578
880, 2605
881, 2609
882, 2556
883, 2640
884, 2621
885, 2643
886, 2664
887, 2609
888, 2604
889, 2624
890, 2632
891, 2634
892, 2599
893, 2643
894, 2655
895, 2618
896, 2698
897, 3065
898, 2597
899, 2622
900, 2629
901, 2649
902, 2613
903, 2646
904, 2666
905, 2625
906, 2622
907, 2551
908, 2555
909, 2630
910, 2615
911, 2630
912, 2603
913, 2605
914, 2614
915, 2606
916, 2589
917, 2594
918, 2613
919, 2610
920, 2615
921, 2612
922, 2635
923, 2622
924, 2623
925, 2616
926, 2611
927, 2593
928, 2595
929, 2595
930, 2589
931, 2639
932, 2599
933, 2616
934, 2644
935, 2651
936, 2647
937, 2616
938, 2622
939, 2632
940, 2610
941, 2603
942, 2592
943, 2622
944, 2653
945, 2621
946, 2595
947, 2640
948, 2657
949, 2662
950, 2620
951, 2596
952, 2600
953, 2616
954, 2609
955, 2620
956, 2617
957, 2625
958, 2600
959, 2609
960, 2690
961, 3079
962, 2627
963, 2651
964, 2640
965, 2611
966, 2590
967, 2642
968, 2613
969, 2610
970, 2620
971, 2633
972, 2624
973, 2620
974, 2661
975, 2601
976, 2603
977, 2630
978, 2613
979, 2607
980, 2620
981, 2617
982, 2611
983, 2603
984, 2662
985, 2619
986, 2607
987, 2595
988, 2611
989, 2577
990, 2642
991, 2571
992, 2597
993, 2538
994, 2634
995, 2616
996, 2624
997, 2622
998, 2632
999, 2621
1000, 2585
1001, 2594
1002, 2623
1003, 2597
1004, 2601
1005, 2610
1006, 2654
1007, 2627
1008, 2607
1009, 2632
1010, 2595
1011, 2598
1012, 2619
1013, 2661
1014, 2627
1015, 2610
1016, 2627
1017, 2615
1018, 2614
1019, 2601
1020, 2615
1021, 2620
1022, 2593
1023, 2600
1024, 2670
1025, 2996
1026, 2591
1027, 2580
1028, 2608
1029, 2604
1030, 2599
1031, 2624
1032, 2626
1033, 2568
1034, 2619
1035, 2609
1036, 2601
1037, 2619
1038, 2610
1039, 2594
1040, 2620
1041, 2617
1042, 2596
1043, 2579
1044, 2612
1045, 2623
1046, 2611
1047, 2617
1048, 2616
1049, 2639
1050, 2617
1051, 2594
1052, 2621
1053, 2635
1054, 2618
1055, 2623
1056, 2588
1057, 2634
1058, 2621
1059, 2641
1060, 2617
1061, 2615
1062, 2600
1063, 2624
1064, 2603
1065, 2638
1066, 2629
1067, 2650
1068, 2591
1069, 2596
1070, 2602
1071, 2618
1072, 2616
1073, 2643
1074, 2596
1075, 2602
1076, 2589
1077, 2660
1078, 2550
1079, 2632
1080, 2626
1081, 2647
1082, 2620
1083, 2644
1084, 2601
1085, 2645
1086, 2612
1087, 2604
1088, 2658
1089, 3034
1090, 2609
1091, 2609
1092, 2608
1093, 2604
1094, 2627
1095, 2606
1096, 2614
1097, 2597
1098, 2667
1099, 2600
1100, 2600
1101, 2604
1102, 2653
1103, 2624
1104, 2594
1105, 2582
1106, 2588
1107, 2627
1108, 2579
1109, 2604
1110, 2598
1111, 2622
1112, 2640
1113, 2657
1114, 2616
1115, 2625
1116, 2617
1117, 2602
1118, 2628
1119, 2594
1120, 2601
1121, 2614
1122, 2632
1123, 2590
1124, 2631
1125, 2617
1126, 2648
1127, 2606
1128, 2614
1129, 2633
1130, 2607
1131, 2590
1132, 2611
1133, 2614
1134, 2609
1135, 2640
1136, 2638
1137, 2602
1138, 2575
1139, 2633
1140, 2632
1141, 2668
1142, 2641
1143, 2575
1144, 2616
1145, 2618
1146, 2623
1147, 2603
1148, 2654
1149, 2630
1150, 2622
1151, 2612
1152, 2673
1153, 2992
1154, 2612
1155, 2632
1156, 2622
1157, 2637
1158, 2593
1159, 2606
1160, 2649
1161, 2619
1162, 2563
1163, 2601
1164, 2533
1165, 2603
1166, 2563
1167, 2596
1168, 2627
1169, 2605
1170, 2619
1171, 2596
1172, 2618
1173, 2600
1174, 2624
1175, 2612
1176, 2617
1177, 2605
1178, 2573
1179, 2585
1180, 2604
1181, 2627
1182, 2589
1183, 2585
1184, 2612
1185, 2597
1186, 2602
1187, 2589
1188, 2584
1189, 2583
1190, 2612
1191, 2610
1192, 2600
1193, 2602
1194, 2605
1195, 2617
1196, 2584
1197, 2603
1198, 2593
1199, 2611
1200, 2579
1201, 2618
1202, 2612
1203, 2614
1204, 2629
1205, 2662
1206, 2583
1207, 2613
1208, 2577
1209, 2606
1210, 2606
1211, 2606
1212, 2639
1213, 2622
1214, 2609
1215, 2581
1216, 2702
1217, 3156
1218, 2604
1219, 2638
1220, 2635
1221, 2621
1222, 2600
1223, 2611
1224, 2724
1225, 2583
1226, 2672
1227, 2619
1228, 2586
1229, 2611
1230, 2651
1231, 2580
1232, 2584
1233, 2614
1234, 2621
1235, 2596
1236, 2629
1237, 2598
1238, 2584
1239, 2597
1240, 2620
1241, 2620
1242, 2621
1243, 2643
1244, 2660
1245, 2600
1246, 2635
1247, 2648
1248, 2610
1249, 2507
1250, 2597
1251, 2610
1252, 2623
1253, 2596
1254, 2589
1255, 2603
1256, 2617
1257, 2627
1258, 2587
1259, 2615
1260, 2628
1261, 2605
1262, 2628
1263, 2624
1264, 2646
1265, 2660
1266, 2592
1267, 2698
1268, 2626
1269, 2823
1270, 2651
1271, 2695
1272, 2608
1273, 2631
1274, 2657
1275, 2567
1276, 2605
1277, 2596
1278, 2638
1279, 2608
1280, 2703
1281, 3065
1282, 2639
1283, 2617
1284, 2633
1285, 2566
1286, 2619
1287, 2573
1288, 2631
1289, 2602
1290, 2625
1291, 2596
1292, 2623
1293, 2612
1294, 2610
1295, 2625
1296, 2619
1297, 2635
1298, 2596
1299, 2615
1300, 2591
1301, 2609
1302, 2597
1303, 2599
1304, 2706
1305, 2613
1306, 2672
1307, 2639
1308, 2636
1309, 2599
1310, 2606
1311, 2649
1312, 2612
1313, 2667
1314, 2625
1315, 2618
1316, 2646
1317, 2636
1318, 2586
1319, 2618
1320, 2626
1321, 2608
1322, 2613
1323, 2629
1324, 2589
1325, 2619
1326, 2613
1327, 2605
1328, 2630
1329, 2639
1330, 2621
1331, 2625
1332, 2626
1333, 2653
1334, 2581
1335, 2602
1336, 2622
1337, 2640
1338, 2607
1339, 2645
1340, 2601
1341, 2601
1342, 2595
1343, 2617
1344, 2686
1345, 3035
1346, 2628
1347, 2649
1348, 2630
1349, 2626
1350, 2613
1351, 2608
1352, 2606
1353, 2606
1354, 2612
1355, 2610
1356, 2598
1357, 2617
1358, 2600
1359, 2611
1360, 2599
1361, 2605
1362, 2618
1363, 2626
1364, 2640
1365, 2603
1366, 2619
1367, 2568
1368, 2594
1369, 2611
1370, 2604
1371, 2614
1372, 2642
1373, 2593
1374, 2634
1375, 2653
1376, 2659
1377, 2620
1378, 2590
1379, 2639
1380, 2607
1381, 2615
1382, 2627
1383, 2620
1384, 2614
1385, 2617
1386, 2596
1387, 2604
1388, 2578
1389, 2643
1390, 2597
1391, 2600
1392, 2623
1393, 2596
1394, 2616
1395, 2596
1396, 2627
1397, 2647
1398, 2643
1399, 2615
1400, 2633
1401, 2610
1402, 2587
1403, 2579
1404, 2602
1405, 2617
1406, 2615
1407, 2623
1408, 2714
1409, 3148
1410, 2615
1411, 2631
1412, 2610
1413, 2586
1414, 2613
1415, 2602
1416, 2653
1417, 2630
1418, 2628
1419, 2579
1420, 2587
1421, 2629
1422, 2655
1423, 2623
1424, 2632
1425, 2603
1426, 2581
1427, 2616
1428, 2648
1429, 2603
1430, 2618
1431, 2617
1432, 2592
1433, 2602
1434, 2626
1435, 2592
1436, 2603
1437, 2614
1438, 2584
1439, 2584
1440, 2626
1441, 2633
1442, 2596
1443, 2599
1444, 2575
1445, 2643
1446, 2589
1447, 2621
1448, 2616
1449, 2606
1450, 2627
1451, 2598
1452, 2637
1453, 2652
1454, 2610
1455, 2601
1456, 2577
1457, 2605
1458, 2610
1459, 2615
1460, 2625
1461, 2680
1462, 2639
1463, 2632
1464, 2645
1465, 2603
1466, 2600
1467, 2615
1468, 2656
1469, 2601
1470, 2626
1471, 2630
1472, 2681
1473, 2953
1474, 2627
1475, 2613
1476, 2618
1477, 2641
1478, 2612
1479, 2638
1480, 2596
1481, 2605
1482, 2647
1483, 2631
1484, 2586
1485, 2641
1486, 2569
1487, 2612
1488, 2612
1489, 2582
1490, 2589
1491, 2584
1492, 2645
1493, 2636
1494, 2621
1495, 2593
1496, 2670
1497, 2649
1498, 2624
1499, 2585
1500, 2604
1501, 2610
1502, 2604
1503, 2596
1504, 2575
1505, 2580
1506, 2608
1507, 2612
1508, 2626
1509, 2606
1510, 2605
1511, 2628
1512, 2630
1513, 2631
1514, 2602
1515, 2644
1516, 2609
1517, 2594
1518, 2607
1519, 2649
1520, 2607
1521, 2616
1522, 2579
1523, 2611
1524, 2646
1525, 2687
1526, 2602
1527, 2599
1528, 2618
1529, 2626
1530, 2625
1531, 2584
1532, 2654
1533, 2597
1534, 2601
1535, 2623
1536, 2645
1537, 3070
1538, 2643
1539, 2613
1540, 2624
1541, 2622
1542, 2628
1543, 2615
1544, 2599
1545, 2620
1546, 2627
1547, 2630
1548, 2610
1549, 2618
1550, 2614
1551, 2606
1552, 2617
1553, 2627
1554, 2646
1555, 2603
1556, 2600
1557, 2622
1558, 2602
1559, 2621
1560, 2620
1561, 2620
1562, 2589
1563, 2617
1564, 2568
1565, 2618
1566, 2613
1567, 2615
1568, 2612
1569, 2629
1570, 2609
1571, 2608
1572, 2618
1573, 2647
1574, 2577
1575, 2629
1576, 2618
1577, 2644
1578, 2622
1579, 2620
1580, 2576
1581, 2644
1582, 2639
1583, 2606
1584, 2588
1585, 2649
1586, 2626
1587, 2652
1588, 2595
1589, 2663
1590, 2590
1591, 2602
1592, 2626
1593, 2642
1594, 2608
1595, 2622
1596, 2597
1597, 2584
1598, 2599
1599, 2614
1600, 2687
1601, 3099
1602, 2591
1603, 2642
1604, 2651
1605, 2596
1606, 2600
1607, 2598
1608, 2614
1609, 2603
1610, 2573
1611, 2616
1612, 2597
1613, 2623
1614, 2609
1615, 2613
1616, 2631
1617, 2622
1618, 2604
1619, 2623
1620, 2593
1621, 2588
1622, 2581
1623, 2595
1624, 2622
1625, 2608
1626, 2609
1627, 2599
1628, 2586
1629, 2632
1630, 2623
1631, 2599
1632, 2593
1633, 2596
1634, 2602
1635, 2609
1636, 2586
1637, 2612
1638, 2608
1639, 2622
1640, 2609
1641, 2610
1642, 2650
1643, 2620
1644, 2608
1645, 2628
1646, 2615
1647, 2621
1648, 2624
1649, 2602
1650, 2626
1651, 2606
1652, 2624
1653, 2665
1654, 2638
1655, 2591
1656, 2633
1657, 2597
1658, 2618
1659, 2591
1660, 2619
1661, 2605
1662, 2619
1663, 2646
1664, 2665
1665, 3070
1666, 2593
1667, 2642
1668, 2616
1669, 2616
1670, 2630
1671, 2623
1672, 2620
1673, 2625
1674, 2618
1675, 2578
1676, 2580
1677, 2645
1678, 2620
1679, 2639
1680, 2609
1681, 2618
1682, 2633
1683, 2627
1684, 2611
1685, 2634
1686, 2589
1687, 2613
1688, 2627
1689, 2611
1690, 2635
1691, 2612
1692, 2649
1693, 2622
1694, 2612
1695, 2644
1696, 2609
1697, 2613
1698, 2646
1699, 2604
1700, 2649
1701, 2605
1702, 2650
1703, 2598
1704, 2617
1705, 2605
1706, 2616
1707, 2593
1708, 2577
1709, 2569
1710, 2626
1711, 2638
1712, 2621
1713, 2603
1714, 2603
1715, 2606
1716, 2612
1717, 2686
1718, 2630
1719, 2610
1720, 2612
1721, 2618
1722, 2618
1723, 2625
1724, 2626
1725, 2598
1726, 2578
1727, 2624
1728, 2676
1729, 3018
1730, 2642
1731, 2634
1732, 2622
1733, 2617
1734, 2631
1735, 2669
1736, 2629
1737, 2672
1738, 2646
1739, 2635
1740, 2625
1741, 2583
1742, 2606
1743, 2599
1744, 2619
1745, 2606
1746, 2616
1747, 2602
1748, 2567
1749, 2589
1750, 2596
1751, 2616
1752, 2622
1753, 2635
1754, 2606
1755, 2624
1756, 2621
1757, 2613
1758, 2611
1759, 2589
1760, 2574
1761, 2568
1762, 2620
1763, 2616
1764, 2612
1765, 2567
1766, 2597
1767, 2596
1768, 2617
1769, 2615
1770, 2597
1771, 2618
1772, 2578
1773, 2683
1774, 2609
1775, 2661
1776, 2610
1777, 2584
1778, 2657
1779, 2614
1780, 2625
1781, 2654
1782, 2668
1783, 2589
1784, 2590
1785, 2605
1786, 2622
1787, 2612
1788, 2639
1789, 2643
1790, 2616
1791, 2607
1792, 2672
1793, 3124
1794, 2623
1795, 2895
1796, 2628
1797, 2640
1798, 2618
1799, 2614
1800, 2607
1801, 2604
1802, 2599
1803, 2608
1804, 2619
1805, 2572
1806, 2684
1807, 2628
1808, 2699
1809, 2637
1810, 2593
1811, 2635
1812, 2615
1813, 2624
1814, 2622
1815, 2631
1816, 2598
1817, 2607
1818, 2589
1819, 2634
1820, 2579
1821, 2602
1822, 2604
1823, 2617
1824, 2608
1825, 2601
1826, 2620
1827, 2603
1828, 2633
1829, 2645
1830, 2593
1831, 2614
1832, 2609
1833, 2606
1834, 2604
1835, 2623
1836, 2622
1837, 2610
1838, 2624
1839, 2573
1840, 2609
1841, 2611
1842, 2628
1843, 2608
1844, 2613
1845, 2660
1846, 2561
1847, 2616
1848, 2599
1849, 2616
1850, 2623
